Datetime,Open,High,Low,Close,Adj Close,Volume,Prediction,pointpos,Cash,Position,Portfolio Value
2024-06-19 17:21:00+00:00,27.4606,27.55375,27.4606,27.53875,27.53875,52864.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:23:00+00:00,27.638,27.6499,27.6107,27.6107,27.6107,409360.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:24:00+00:00,27.5865,27.5865,27.533,27.533,27.533,1123696.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:25:00+00:00,27.5669,27.5669,27.5573,27.5573,27.5573,3248.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:26:00+00:00,27.53645,27.53645,27.51865,27.51865,27.51865,1186016.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:27:00+00:00,27.539,27.539,27.4855,27.502,27.502,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:28:00+00:00,27.52125,27.53675,27.505,27.505,27.505,135328.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:29:00+00:00,27.54,27.54,27.4881,27.4881,27.4881,288896.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:30:00+00:00,27.4585,27.4585,27.4585,27.4585,27.4585,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:31:00+00:00,27.45185,27.45185,27.4328,27.4328,27.4328,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:32:00+00:00,27.4108,27.416,27.4108,27.416,27.416,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:33:00+00:00,27.40425,27.40425,27.40425,27.40425,27.40425,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:34:00+00:00,27.4257,27.4257,27.413,27.413,27.413,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:36:00+00:00,27.3777,27.3777,27.36035,27.36035,27.36035,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:37:00+00:00,27.35,27.3693,27.326,27.326,27.326,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:38:00+00:00,27.347,27.347,27.347,27.347,27.347,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:39:00+00:00,27.3455,27.3455,27.3455,27.3455,27.3455,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:40:00+00:00,27.36735,27.36735,27.3565,27.3565,27.3565,9920.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:41:00+00:00,27.338,27.338,27.338,27.338,27.338,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:42:00+00:00,27.3535,27.3729,27.325,27.325,27.325,19712.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:44:00+00:00,27.3275,27.3275,27.3275,27.3275,27.3275,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:45:00+00:00,27.3181,27.3181,27.3181,27.3181,27.3181,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:46:00+00:00,27.296,27.3125,27.296,27.3125,27.3125,20736.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:48:00+00:00,27.29665,27.2995,27.28685,27.2995,27.2995,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:49:00+00:00,27.30845,27.3205,27.2965,27.2965,27.2965,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:51:00+00:00,27.32885,27.344,27.32885,27.344,27.344,34400.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:52:00+00:00,27.3486,27.3486,27.3486,27.3486,27.3486,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:53:00+00:00,27.3872,27.3872,27.33465,27.33465,27.33465,92112.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:54:00+00:00,27.3281,27.3281,27.3281,27.3281,27.3281,18368.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:56:00+00:00,27.31,27.31,27.31,27.31,27.31,14688.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:57:00+00:00,27.2978,27.2978,27.2978,27.2978,27.2978,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:58:00+00:00,27.3029,27.3029,27.3029,27.3029,27.3029,4800.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 17:59:00+00:00,27.2835,27.2835,27.2835,27.2835,27.2835,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:00:00+00:00,27.27545,27.27545,27.25,27.271,27.271,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:01:00+00:00,27.2856,27.2856,27.2425,27.2425,27.2425,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:02:00+00:00,27.24935,27.24935,27.21,27.21,27.21,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:03:00+00:00,27.215,27.215,27.215,27.215,27.215,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:04:00+00:00,27.19585,27.19585,27.19585,27.19585,27.19585,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:05:00+00:00,27.23,27.23,27.195,27.21625,27.21625,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:08:00+00:00,27.2697,27.2697,27.22485,27.22865,27.22865,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:10:00+00:00,27.2425,27.2575,27.2425,27.2575,27.2575,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:11:00+00:00,27.3022,27.3022,27.3022,27.3022,27.3022,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:12:00+00:00,27.33015,27.3535,27.32135,27.32135,27.32135,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:14:00+00:00,27.3153,27.3153,27.283,27.283,27.283,117472.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:15:00+00:00,27.2943,27.3315,27.2943,27.3315,27.3315,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:16:00+00:00,27.39035,27.395,27.3868,27.3868,27.3868,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:17:00+00:00,27.4015,27.4015,27.4015,27.4015,27.4015,347168.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:18:00+00:00,27.396,27.396,27.396,27.396,27.396,24640.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:20:00+00:00,27.423,27.423,27.423,27.423,27.423,170128.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:21:00+00:00,27.44,27.44,27.44,27.44,27.44,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:22:00+00:00,27.425,27.425,27.425,27.425,27.425,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:23:00+00:00,27.4444,27.4444,27.4444,27.4444,27.4444,91424.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:26:00+00:00,27.409,27.409,27.3792,27.3792,27.3792,30128.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:27:00+00:00,27.3757,27.3757,27.3757,27.3757,27.3757,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:28:00+00:00,27.3535,27.3535,27.3535,27.3535,27.3535,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:29:00+00:00,27.3259,27.3259,27.3259,27.3259,27.3259,76800.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:30:00+00:00,27.3191,27.3191,27.3191,27.3191,27.3191,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:31:00+00:00,27.35375,27.35375,27.31515,27.31515,27.31515,17216.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:33:00+00:00,27.29035,27.29035,27.29035,27.29035,27.29035,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:36:00+00:00,27.28355,27.28355,27.27,27.27,27.27,3040.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:37:00+00:00,27.24895,27.24895,27.2385,27.2385,27.2385,6304.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:38:00+00:00,27.2316,27.2316,27.2316,27.2316,27.2316,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:39:00+00:00,27.23945,27.23945,27.2265,27.2265,27.2265,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:40:00+00:00,27.242,27.242,27.242,27.242,27.242,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:41:00+00:00,27.245,27.268,27.245,27.268,27.268,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:42:00+00:00,27.265,27.303,27.25865,27.2635,27.2635,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:46:00+00:00,27.3085,27.3085,27.3085,27.3085,27.3085,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:48:00+00:00,27.3105,27.3105,27.3105,27.3105,27.3105,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:50:00+00:00,27.33,27.33,27.33,27.33,27.33,8304.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:51:00+00:00,27.3595,27.3595,27.3595,27.3595,27.3595,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:52:00+00:00,27.37345,27.37345,27.37345,27.37345,27.37345,1344.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:53:00+00:00,27.3515,27.3704,27.3515,27.3704,27.3704,5728.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:54:00+00:00,27.349,27.349,27.316,27.316,27.316,17168.0,1,27.3165,12036.257479547778,,12036.257479547778
2024-06-19 18:55:00+00:00,27.29965,27.29965,27.25685,27.25685,27.25685,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:56:00+00:00,27.2324,27.2353,27.2155,27.2353,27.2353,2256.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:57:00+00:00,27.23915,27.23915,27.23,27.23,27.23,0.0,2,27.2305,12036.257479547778,,12036.257479547778
2024-06-19 18:58:00+00:00,27.2455,27.2455,27.2455,27.2455,27.2455,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 18:59:00+00:00,27.2616,27.2616,27.2616,27.2616,27.2616,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:00:00+00:00,27.2495,27.2495,27.2495,27.2495,27.2495,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:01:00+00:00,27.258,27.271,27.258,27.261,27.261,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:02:00+00:00,27.26675,27.26675,27.245,27.245,27.245,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:03:00+00:00,27.22815,27.22815,27.21,27.21,27.21,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:04:00+00:00,27.195,27.195,27.195,27.195,27.195,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:05:00+00:00,27.18175,27.18175,27.18175,27.18175,27.18175,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:06:00+00:00,27.20125,27.20125,27.20125,27.20125,27.20125,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:09:00+00:00,27.1931,27.1931,27.1931,27.1931,27.1931,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:10:00+00:00,27.1705,27.1725,27.1594,27.1725,27.1725,480.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:13:00+00:00,27.161,27.161,27.161,27.161,27.161,60240.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:14:00+00:00,27.1405,27.1405,27.12275,27.12275,27.12275,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:15:00+00:00,27.1085,27.1085,27.1085,27.1085,27.1085,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:17:00+00:00,27.1225,27.1225,27.1225,27.1225,27.1225,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:18:00+00:00,27.09975,27.09975,27.09975,27.09975,27.09975,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:19:00+00:00,27.0895,27.0895,27.0895,27.0895,27.0895,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:21:00+00:00,27.06115,27.06115,27.0483,27.0483,27.0483,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:22:00+00:00,27.0317,27.0317,27.0317,27.0317,27.0317,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:23:00+00:00,26.99675,26.99675,26.99675,26.99675,26.99675,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:24:00+00:00,26.9815,26.9815,26.9815,26.9815,26.9815,42304.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:25:00+00:00,26.9807,26.99215,26.9807,26.99215,26.99215,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:26:00+00:00,27.00375,27.0075,27.00375,27.0075,27.0075,6144.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:27:00+00:00,27.03035,27.03035,27.03035,27.03035,27.03035,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:28:00+00:00,27.0717,27.0717,27.019,27.019,27.019,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:29:00+00:00,27.015,27.02785,27.015,27.02785,27.02785,125760.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:30:00+00:00,27.025,27.025,27.0175,27.0175,27.0175,4208.0,4,27.018,12036.257479547778,,12036.257479547778
2024-06-19 19:33:00+00:00,27.0788,27.0788,27.0508,27.0508,27.0508,32176.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:34:00+00:00,27.0805,27.0805,27.0805,27.0805,27.0805,166256.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:35:00+00:00,27.1151,27.1151,27.1151,27.1151,27.1151,105584.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:36:00+00:00,27.10435,27.1255,27.10435,27.1255,27.1255,196448.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:37:00+00:00,27.128,27.1456,27.128,27.1456,27.1456,0.0,2,27.1285,12036.257479547778,,12036.257479547778
2024-06-19 19:38:00+00:00,27.162,27.162,27.155,27.155,27.155,146240.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:41:00+00:00,27.11895,27.11895,27.0875,27.0875,27.0875,99072.0,3,27.088,12036.257479547778,,12036.257479547778
2024-06-19 19:42:00+00:00,27.08805,27.08805,27.07965,27.07965,27.07965,55808.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:43:00+00:00,27.062,27.062,27.062,27.062,27.062,18880.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:44:00+00:00,27.07855,27.08705,27.07855,27.08705,27.08705,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:46:00+00:00,27.1219,27.1219,27.1219,27.1219,27.1219,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:48:00+00:00,27.1035,27.1132,27.1035,27.1132,27.1132,45312.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 19:52:00+00:00,27.128,27.14,27.128,27.14,27.14,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:00:00+00:00,27.1245,27.1245,27.1245,27.1245,27.1245,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:02:00+00:00,27.1031,27.1031,27.08565,27.08565,27.08565,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:03:00+00:00,27.07005,27.07005,27.07005,27.07005,27.07005,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:04:00+00:00,27.0754,27.0754,27.0754,27.0754,27.0754,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:08:00+00:00,27.00545,27.00545,27.00545,27.00545,27.00545,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:11:00+00:00,26.975,26.975,26.975,26.975,26.975,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:12:00+00:00,27.0327,27.0327,26.99,26.99,26.99,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:13:00+00:00,27.0044,27.0044,27.0044,27.0044,27.0044,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:14:00+00:00,26.97,26.97,26.94095,26.94095,26.94095,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:15:00+00:00,26.9077,26.9077,26.8935,26.8935,26.8935,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:17:00+00:00,26.90215,26.90215,26.90215,26.90215,26.90215,210160.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:18:00+00:00,26.89405,26.90985,26.89405,26.90985,26.90985,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:20:00+00:00,26.9088,26.9088,26.9088,26.9088,26.9088,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:21:00+00:00,26.919,26.919,26.919,26.919,26.919,102368.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:23:00+00:00,26.93325,26.93325,26.93325,26.93325,26.93325,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:25:00+00:00,26.9646,26.9646,26.9646,26.9646,26.9646,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:27:00+00:00,27.018,27.018,27.018,27.018,27.018,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:28:00+00:00,27.0505,27.0505,27.0505,27.0505,27.0505,39200.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:29:00+00:00,27.0637,27.0637,27.039,27.039,27.039,140016.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:30:00+00:00,27.03,27.03,27.03,27.03,27.03,171392.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:31:00+00:00,27.018,27.03,27.018,27.03,27.03,34480.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:34:00+00:00,26.9932,26.9932,26.9758,26.9758,26.9758,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:35:00+00:00,26.95,26.95295,26.95,26.95295,26.95295,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:37:00+00:00,26.94,26.94,26.94,26.94,26.94,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:38:00+00:00,26.91765,26.92275,26.91765,26.92275,26.92275,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:41:00+00:00,26.96595,26.96595,26.96595,26.96595,26.96595,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:48:00+00:00,26.9783,26.9783,26.9783,26.9783,26.9783,0.0,2,26.9788,12036.257479547778,,12036.257479547778
2024-06-19 20:51:00+00:00,27.01115,27.01115,27.01115,27.01115,27.01115,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:53:00+00:00,27.01,27.01,27.01,27.01,27.01,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:54:00+00:00,27.0321,27.0321,27.0195,27.0195,27.0195,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 20:59:00+00:00,27.0468,27.0468,27.0468,27.0468,27.0468,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:00:00+00:00,27.02035,27.02035,27.02035,27.02035,27.02035,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:01:00+00:00,27.008,27.008,27.008,27.008,27.008,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:02:00+00:00,26.9877,26.9877,26.971,26.971,26.971,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:03:00+00:00,26.9691,26.9691,26.9691,26.9691,26.9691,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:05:00+00:00,26.9925,26.9925,26.9925,26.9925,26.9925,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:08:00+00:00,27.0268,27.02835,27.0121,27.0121,27.0121,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:09:00+00:00,27.0484,27.0484,27.0484,27.0484,27.0484,67712.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:10:00+00:00,27.0415,27.055,27.0415,27.055,27.055,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:12:00+00:00,27.1,27.1,27.1,27.1,27.1,55024.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:14:00+00:00,27.1815,27.1815,27.1815,27.1815,27.1815,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:15:00+00:00,27.207,27.2235,27.207,27.2235,27.2235,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:16:00+00:00,27.2088,27.2088,27.2088,27.2088,27.2088,56624.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:17:00+00:00,27.2121,27.2332,27.2121,27.2332,27.2332,180592.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:20:00+00:00,27.195,27.195,27.195,27.195,27.195,52912.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:27:00+00:00,27.1328,27.1328,27.1328,27.1328,27.1328,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:28:00+00:00,27.1324,27.1324,27.1324,27.1324,27.1324,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:29:00+00:00,27.155,27.155,27.155,27.155,27.155,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:30:00+00:00,27.15435,27.15435,27.15435,27.15435,27.15435,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:31:00+00:00,27.12355,27.12355,27.12355,27.12355,27.12355,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:32:00+00:00,27.1015,27.11005,27.1015,27.106,27.106,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:34:00+00:00,27.1355,27.14775,27.1355,27.14775,27.14775,4896.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:35:00+00:00,27.1593,27.1593,27.1593,27.1593,27.1593,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:36:00+00:00,27.165,27.165,27.1635,27.165,27.165,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:37:00+00:00,27.14665,27.14665,27.14665,27.14665,27.14665,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:38:00+00:00,27.1462,27.1462,27.1462,27.1462,27.1462,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:39:00+00:00,27.1545,27.1545,27.1545,27.1545,27.1545,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:40:00+00:00,27.2,27.2,27.1995,27.1995,27.1995,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:41:00+00:00,27.19865,27.20275,27.19865,27.2,27.2,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:42:00+00:00,27.19155,27.1917,27.182,27.1885,27.1885,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:43:00+00:00,27.194,27.194,27.18545,27.1915,27.1915,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:44:00+00:00,27.19145,27.19145,27.19145,27.19145,27.19145,33472.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:45:00+00:00,27.199,27.199,27.199,27.199,27.199,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:48:00+00:00,27.13235,27.13235,27.13235,27.13235,27.13235,121632.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:50:00+00:00,27.13,27.13,27.13,27.13,27.13,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:51:00+00:00,27.12685,27.12685,27.12685,27.12685,27.12685,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:53:00+00:00,27.1335,27.1335,27.1335,27.1335,27.1335,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:56:00+00:00,27.159,27.1605,27.14935,27.14935,27.14935,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:57:00+00:00,27.1422,27.1422,27.1422,27.1422,27.1422,9248.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 21:59:00+00:00,27.12595,27.12595,27.12595,27.12595,27.12595,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:00:00+00:00,27.13935,27.1495,27.13935,27.1495,27.1495,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:01:00+00:00,27.16355,27.16355,27.15665,27.15665,27.15665,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:02:00+00:00,27.09,27.09,27.08305,27.08305,27.08305,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:03:00+00:00,27.04,27.04,27.04,27.04,27.04,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:05:00+00:00,27.0561,27.065,27.04175,27.065,27.065,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:07:00+00:00,27.0755,27.082,27.0755,27.082,27.082,40608.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:08:00+00:00,27.07375,27.07375,27.07375,27.07375,27.07375,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:11:00+00:00,27.0937,27.0937,27.0937,27.0937,27.0937,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:12:00+00:00,27.099,27.099,27.099,27.099,27.099,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:13:00+00:00,27.08135,27.08135,27.08135,27.08135,27.08135,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:16:00+00:00,27.101,27.101,27.101,27.101,27.101,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:17:00+00:00,27.098,27.1303,27.098,27.1303,27.1303,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:18:00+00:00,27.1145,27.1455,27.1145,27.1455,27.1455,4784.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:19:00+00:00,27.15775,27.15775,27.14545,27.14545,27.14545,33936.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:20:00+00:00,27.13,27.138,27.13,27.138,27.138,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:21:00+00:00,27.125,27.125,27.125,27.125,27.125,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:23:00+00:00,27.1382,27.1382,27.1382,27.1382,27.1382,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:25:00+00:00,27.11,27.11,27.11,27.11,27.11,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:26:00+00:00,27.1,27.1,27.081,27.081,27.081,0.0,4,27.0815,12036.257479547778,,12036.257479547778
2024-06-19 22:28:00+00:00,27.09625,27.09625,27.09625,27.09625,27.09625,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:32:00+00:00,27.0772,27.0772,27.0772,27.0772,27.0772,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:33:00+00:00,27.06075,27.06075,27.06075,27.06075,27.06075,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:34:00+00:00,27.041,27.041,27.041,27.041,27.041,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:35:00+00:00,27.04965,27.04965,27.04965,27.04965,27.04965,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:36:00+00:00,27.035,27.1569,27.0321,27.0321,27.0321,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:37:00+00:00,27.0472,27.0472,27.0472,27.0472,27.0472,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:39:00+00:00,27.035,27.035,27.035,27.035,27.035,0.0,0,,12036.257479547778,,12036.257479547778
2024-06-19 22:42:00+00:00,27.03325,27.03325,27.03325,27.03325,27.03325,0.0,0,,12036.257479547778,,12036.257479547778
